id,onerank,tworank,namec,namee,jianj,state,due,raw,foreach,ways
,蔬菜—瓜类,黄瓜,黄瓜高温障碍,Cucumber high temperature injury ,,在幼苗期遇高温时，幼苗出现徒长现象，子叶小，下垂，有时还会出现花打顶；成苗期遇高温，叶色浅，叶片大而薄，不舒展，节间伸长或徒长；成株期受害时，叶片上先出现1～2mm近圆形至椭圆形褪绿斑点，后逐渐扩大，3～4天后整株叶片的叶肉和叶脉自上而下均变为黄绿色，植株上部发病严重，严重时植株停止生长。当棚室气温达48℃时，短时间内会导致黄瓜的生长点附近小叶萎蔫，叶缘变黑。时间较长时，整株叶片萎蔫，如水烫状。,温室内的温度超过了其生长适宜温度而造成高温障碍。由于上午气温不高，致使工作人员忽略了通风降温，等到了中午及午后温室内气温猛然升高到48℃，空气相对湿度降低，若持续时间短，叶片受伤，若时间过长，整个植株都会枯死。 ,,,加强通风换气。黄瓜各个阶段都有它合适的温度。育苗时，床内温度白天应保持25～30℃，夜间在16～18℃；80%的幼苗出土后，温度须及时降低，白天20～25℃，夜间14～16℃；定植后，缓苗期白天温度达30～35℃，夜间不低于18～16℃；缓苗后白天使室温达到30℃左右，夜间达16～14℃；结瓜期，白天使棚温保持在28～30℃，夜间控制在16～18℃，相对湿度低于85%。温室相对湿度高于85%时应通风降湿。遇有持续高温或大气干旱，温室黄瓜蒸发量大，呼吸作用旺盛，这时消耗水分很多，持续时间长就会出现打蔫等现象，这时要适当增加浇水次数，浇水时要一次浇透，隔两天再浇一次，使秧苗充分吸足水分。适当增施磷、钾肥，也可喷施多元复合有机活性液肥或磷酸二氢钾0.2%溶液或0.1%的尿素溶液作根外追肥2～3次可有效提高植株的抗热能力。 ,
,蔬菜—瓜类,黄瓜,黄瓜泡泡病,,异名  黄瓜泡泡叶,黄瓜泡泡叶多出现在冬茬、冬春茬黄瓜植株中、下部，这种叶片生长受到抑制，光合能力降低。发病初期，叶片正面出现鼓泡，逐渐增多，各叶的鼓泡数量差异较大。鼓泡直径约5mm，正面凸起，背面凹进，叶面凸凹不平。在凹陷处常有白毯状物，无病菌。凸起部分逐渐褪绿，变为灰白色、黄色或黄褐色。 ,关于泡泡叶的发生原因，目前众说纷纭，莫衷一是。但可明显地看出，泡泡叶的产生与环境条件不良有关，特别是低温、弱光下易发生。定植初期气温低，植株始终处于缓慢生长状态，在生产上遇到阴雨天气持续时间长，日照严重不足，后来天气突然转晴，温度迅速提高；或因阴天低温而减少浇水量，晴天升温后浇大水等情况下，均易发生泡泡叶。因而有人认为池泡泡叶的发生是某些黄瓜品种不适应低温、弱光环境的一种表现。 ,,,(1)选用耐低温弱光的品种：如长春密刺、新泰密刺等密刺系统品种(注意：因消费习惯的差异，某些地区不喜欢食用密刺系列品种)。(2)加强环境调控：加强苗床管理，培育壮苗。早春棚室地温应保持在15～18℃以上，控制灌水，严禁大水漫灌。使用无滴膜。冬茬生产时，可在温室后墙上张挂反光幕，增温补光。进行二氧化碳施肥。 ,
,蔬菜—瓜类,黄瓜,黄瓜起霜果和裂果,,简介  黄瓜起霜是一种生理性病害，它使黄瓜失去了应有的色泽，大大降低了黄瓜的商品性能，影响了瓜农的收入。 ,露地栽培的黄瓜，有时果实没有光泽，表面产生一层白粉状的霜。这种现象俗称为“起霜果”。黄瓜裂果是指果实多呈纵向裂开，多数从瓜把子开始裂。 ,栽培地翻耕太浅，根系扎得浅，吸收力不强；栽培地沙性大，土层太薄，营养供应不充分；黄瓜生长后期植株衰老，根系吸收力下降；病虫害严重，植株老化；连作地块，营养不良；气温、夜温过高；连续阴天，日照不足。由于上述因素，造成植株营养制造减少，而呼吸作用加强，导致呼吸消耗不足，受到抑制，而在果皮上产生蜡状物质。 ,,,(1)栽培地忌沙性太大，生长后期还应注意施肥。施肥中应氮、磷、钾配合施用，注意轮作。(2)栽培地应进行30厘米以上的深翻。如无深翻条件，可在播种前喷施免深耕200克，加水100千克，喷施地面；或在浇水时，把免深耕随水冲入地中，约20天，50厘米深的土壤即可疏松通透。这样可促使根系生长旺盛，吸收力大大增强。(3)生长后期仍应注意防治病虫害，避免植株早衰。(4)保护地加强放风降温，防止夜温过高，降低呼吸作用强度。注意及时清洁大棚薄膜，增加透光量。(5)每20天喷施一次天然芸薹素，硕丰481的万分之一液一次，促进叶片光合作用进行，生产更多的营养物质，避免呼吸作用受到抑制。(6)利用黑子南瓜作砧木时，黄瓜易起霜。而利用进口的日本南瓜作砧木时，黄瓜起霜少，注意选用砧木。(1)防止列果要从温，湿度入手。(7)土壤水份要适宜，均匀。(8)施用有机肥采用深耕，培养黄瓜根系发达。(9)坐瓜后开始喷洒10%宝力丰瓜宝，隔7-10天一次，连续喷2-3次。 ,
,蔬菜—瓜类,黄瓜,黄瓜缺素症,,,首先表现在叶片上。缺钙症主要表现为上位叶叶缘变黄褐色，叶脉间黄化，逐渐枯死；缺硼症表现为上位叶心叶变褐萎缩，但叶脉间不黄化；缺铁症表现为上位叶叶脉间黄白化，逐渐全叶黄化；缺硫症表现为中位叶至上位叶黄化；缺锌症表现为中位叶叶脉间黄化，叶缘由黄色变成褐色；缺镁症表现为由下位叶至中位叶叶脉间黄化，但叶缘部分绿色；缺钾症表现为中下位叶叶缘开始黄化，逐渐变成黄褐色；缺磷症多发生在低温期，叶色浓绿、小而且硬化；缺氮症表现为从下位叶开始发生脉间黄化，逐渐扩展到全叶黄化，进一步中上位叶也逐渐出现黄化。,可能是土壤缺素造成，多数情况是由于地温低、土壤干旱或渍水(缺氧)、土壤多氮或多钾、土壤酸性过重(导致缺钙)或土壤过碱(导致缺锌)等因素影响根系对矿质元素的正常吸收所致。 ,,,发现缺素症后应及时土壤施用或叶面喷洒相应的营养元素。浓度为：硼砂0.1%～0.2%、氯化钙0.3%、硫酸亚铁0.1%～0.5%、柠檬酸铁0.01%、硫酸锌0.1%～0.2%、硫酸镁1%～2%、磷酸二氢钾0.2%～0.3%、尿素0.2%～0.5%等。 ,
,蔬菜—瓜类,黄瓜,黄瓜黄化叶,,,棚室冬春栽培的黄瓜，从采瓜期开始，植株的上位和中位叶片急剧黄化，早晨观察叶背面呈水渍状，气温升高后水渍状消失，几天后水渍状部位逐渐黄化，尤其是在低温条件下，生长势弱的品种易发病。 ,经化学分析当黄瓜叶片中某些单一的元素如氮、钙、镁、锰等不足，但另外一些元素又高于正常值，如碳素偏高，造成营养元素紊乱，营养元素之间失衡，根系也不发达，根量明显少于正常株。生产上在光照不足低温期及多肥多水条件下易发生。 ,,,提高棚温和地温，以利根系发育、增强对肥水吸收能力。采用配方施肥.灌水要均匀，不宜过分控水。 ,
,蔬菜—瓜类,黄瓜,黄瓜焦边叶,,黄瓜焦边叶影响植株的正常生长，造成植株抗病虫能力降低，严重时可造成10%～20%的减产。 ,黄瓜焦边叶主要出现在叶片上，尤以中部叶片居多。叶片的边沿呈现黄色后干枯黄化，围绕叶片一周，故称“焦边叶”。严重时引起叶缘干枯或卷曲。,在高温高湿条件下突然放风导致叶片失水过急过快、无土栽培基质的盐分含量过高造成盐害、喷洒药剂时浓度过高或药量过大聚集在叶缘造成化学伤害等都可以造成焦边叶。在温室中发生黄瓜“焦边叶”的主要原因是冬季地温过低造成的。 ,,,温室放风时要适时适量，温室内外温差过大时不要突然放风，要尽量通顶风。基质无土栽培盐分含量过大时可适当用清水冲洗，但时间不可过长。要做到科学合理用药，浓度不要轻易加大，叶面湿润不滴即可，尽可能采用小孔径喷雾器，喷雾要均匀。 ,
,蔬菜—瓜类,黄瓜,黄瓜花斑叶,Cucumber blotch leaf ,黄瓜花斑叶是一种生理性病害。 ,主要在叶片上表现症状，开始在叶脉间黄绿花斑，后病叶加厚，黄色部分渐变黄褐色，表面凹凸不平，病叶变硬。 ,黄瓜叶片光合作用形成的同化产物输送受阻，形成糖积累在叶片中。钙、硼缺乏，也能影响碳水化合物在植株中的运转和积累引起花斑叶。 ,,,提高棚温和地温，以利根系发育、增强对肥水吸收能力。采用配方施肥.灌水要均匀，不宜过分控水。 ,
,蔬菜—瓜类,黄瓜,黄瓜畸形瓜和苦味瓜,,,在保护地及露地后期栽培条件下生产黄瓜时，常出现曲形瓜、尖嘴瓜、细腰瓜、大肚瓜等，有时出现苦味瓜。 ,1、曲形瓜：多因营养不良，植株瘦弱造成的，如光照不足、温度、水分不适当或伤根、病虫为害引起的，昼夜温差大、光照不足、地温低等易发生，有的花期子房就表现出弯曲态，随幼果长大弯曲加重，曲形瓜在最初或最后的果穗发生多。另外，雌花和幼果被架材及茎蔓等遮荫或夹长等物理因素造成畸形果。2、尖嘴瓜和大肚瓜：黄瓜不经授粉也能结实，有的能发育成正常果实，有的形成尖嘴瓜，当雌花授粉不充分，授粉的前端先膨大。营养不足或水分不均就形成大肚子瓜，果实因高温为害也形成畸形怪状。3、细腰瓜：当养分水分供应不正常，反应在同化物质积累不均匀，就会出现细腰瓜，另外，黄瓜感染黑星病或缺硼，也会出现畸形。4、苦味瓜：有些黄瓜出现苦味，是由于苦味素(CHO)在黄瓜体内累积过多所造成的，生产中施用过多的氮肥，磷、钾不足，很容易出现苦味，黄瓜对氮、磷、钾吸收基本遵循5：2：6的比例，否则会造成生育不平衡、徒长、坐果不齐或畸形，或在侧枝上、弱枝上出现苦瓜，地温低于13℃细胞透过性减低。使养分水分吸收受抑，损耗过多或营养失调也会产生苦味瓜，土壤湿度过大形成“生理干旱”苦味素易在干燥条件下进入果实，苦味还有遗传性，叶色深绿的苦味多。 ,,,1、发现畸形瓜及时摘除。 2、做好温度、湿度、光照及水分的管理。 3、采用配方施肥技术，或喷洒喷施宝。4、种植无苦味的品种。 5、注意温度管理，避免温度低于13℃或长期高于30℃，湿度尽量稳定，避免生理干旱现象。 ,
,蔬菜—瓜类,黄瓜,黄瓜花打顶,Cucumber blossom top ,黄瓜生长点附近的节间缩短，生长点形成雌花和雄花间杂的花簇。开花幼瓜不长，也生出心叶。主要出现在棚室中。 ,,高温干旱，土壤缺水，或肥料过多而水分不足，或出现沤根，夜间温度低，根系受到伤害，吸收养分受阻，定植时伤根，缓苗时间过长，都会出现花压顶。,,,对烧根出现的花压顶，应及时浇水，浇水后及时中耕，生产上浇水适时适量，不久即可恢复正常生长。对沤根出现的花压顶，棚室或露地地温要提高到10℃以上，发现根系出现灰白色水浸状症状时，要停止浇水，及时中耕降低土壤含水量。对夜温低出现的花压顶，要设法提高夜温，前半夜气温要求达到15℃，持续4～5个小时，后半夜可保持在10℃上下即可。对伤根造成花打顶，中耕时尽量少伤根。 ,
,蔬菜—瓜类,黄瓜,黄瓜畸形瓜和苦味瓜,,,在保护地及露地后期栽培条件下生产黄瓜时，常出现曲形瓜、尖嘴瓜、细腰瓜、大肚瓜等，有时出现苦味瓜。 ,1、曲形瓜：多因营养不良，植株瘦弱造成的，如光照不足、温度、水分不适当或伤根、病虫为害引起的，昼夜温差大、光照不足、地温低等易发生，有的花期子房就表现出弯曲态，随幼果长大弯曲加重，曲形瓜在最初或最后的果穗发生多。另外，雌花和幼果被架材及茎蔓等遮荫或夹长等物理因素造成畸形果。2、尖嘴瓜和大肚瓜：黄瓜不经授粉也能结实，有的能发育成正常果实，有的形成尖嘴瓜，当雌花授粉不充分，授粉的前端先膨大。营养不足或水分不均就形成大肚子瓜，果实因高温为害也形成畸形怪状。3、细腰瓜：当养分水分供应不正常，反应在同化物质积累不均匀，就会出现细腰瓜，另外，黄瓜感染黑星病或缺硼，也会出现畸形。4、苦味瓜：有些黄瓜出现苦味，是由于苦味素(CHO)在黄瓜体内累积过多所造成的，生产中施用过多的氮肥，磷、钾不足，很容易出现苦味，黄瓜对氮、磷、钾吸收基本遵循5：2：6的比例，否则会造成生育不平衡、徒长、坐果不齐或畸形，或在侧枝上、弱枝上出现苦瓜，地温低于13℃细胞透过性减低。使养分水分吸收受抑，损耗过多或营养失调也会产生苦味瓜，土壤湿度过大形成“生理干旱”苦味素易在干燥条件下进入果实，苦味还有遗传性，叶色深绿的苦味多。 ,,,1、发现畸形瓜及时摘除。 2、做好温度、湿度、光照及水分的管理。 3、采用配方施肥技术，或喷洒喷施宝。4、种植无苦味的品种。 5、注意温度管理，避免温度低于13℃或长期高于30℃，湿度尽量稳定，避免生理干旱现象。 ,
,蔬菜—瓜类,黄瓜,黄瓜化瓜,Cucumber abortion ,黄瓜化瓜发生十分普遍，尤其是日光温室栽培黄瓜，由于管理不当，化瓜现象十分严重，有时高达30%。 ,花受精后没有膨大，最后干瘪干枯，或刚坐下的幼瓜在膨大过程中中途停止，由瓜尖到全瓜逐渐变黄、干瘪，最后干枯。 ,黄瓜化瓜可以由多种因素引起。(1)高温。白天温度高于32℃，夜间高于18℃，光合作用受阻，呼吸消耗聚增，造成营养不良化瓜。同时高温造成雌花不能正常发育，出现畸形瓜。(2)密度。密度大，化瓜率高。黄瓜根系主要集中在近地表，密度大，根系竞争土壤中养分，而地上部茎叶竞争空间，透光、透气性降低，光合效率低，消耗增加。(3)低温。早春日照时数少，当遇到连续阴天低温时，光合作用及根系吸收能力受到影响，造成营养不良而化瓜。(4)气体。黄瓜喜温耐光，生物学产量比较高，这就决定了它对气体浓度非常敏感。温室黄瓜进行二氧化碳施肥，能提高产量18%以上。(4)水肥。光合作用是以根系吸收水肥为原料进行的，同化物质的运转也是以水分为介质进行的。如果水肥供应不足，光合产物减少，可引起化瓜。反之，高温、氮素肥料供应过剩、黄瓜徒长也易引起化瓜。(5)底部瓜。黄瓜从开花到收瓜一般需要6～10天，当商品瓜成熟时，如果不及时采收，就会吸收大量的同化产物，使的上部的雌花养分供应不足而造成化瓜。(6)病虫害。霜霉病、白粉病、角斑病等叶部病害直接为害叶片，造成叶片坏死，使得光合作用无法进行而引起化瓜。蚜虫等害虫通过吸取黄瓜汁液，同时分泌一些黏液，造成黄瓜生长不良而引起化瓜。 ,,,对于高温引起的化瓜，在栽培上应加强放风管理，白天当温室温度高达25℃时便开始通风，夜间在温室温度不低于15℃的前提下，尽可能地延迟闭风时间。由密度过大引起的化瓜，在根据黄瓜品种确定合理的密度，每公顷种植45000～49500株。因为连续阴天低温引起的化瓜，采取叶面喷肥，适当放风等措施，可以得到一定的缓解。由于气体浓度引起的化瓜，在温室中进行二氧化碳施肥，能提高产量18%以上。因水肥引起的化瓜，在栽培上要合理浇水施肥，才能夺取高产。因底部瓜不及时采收引起的化瓜，要及时采收。因病虫害引起的化瓜，在黄瓜生长期间，应搞好病虫害的防治，以便获得较高的产量和经济效益。 ,
